Time (days),up1,up2,up3,up4,up5,up6,up7,up8,up9,up10,up11,up12,up13,up14,up15
2256.98,.0000000,.0000000,.0000000,.2313284,.1962674,.1665116,.1412484,.1198339,.1016786,.0224518,.0206799,.0000000,.0000000,.0000000,.0000000
2257.98,.0000000,.0000000,.0000000,.2313270,.1962668,.1665111,.1412499,.1198353,.1016783,.0224517,.0206798,.0000000,.0000000,.0000000,.0000000
2258.98,.2746867,.0000000,.0000000,.1677839,.1423548,.1207726,.1024510,.0869186,.0737486,.0162845,.0149994,.0000000,.0000000,.0000000,.0000000
2259.98,.2747021,.0000000,.0000000,.1677815,.1423512,.1207696,.1024490,.0869169,.0737467,.0162841,.0149990,.0000000,.0000000,.0000000,.0000000
2260.98,.2747059,.0000000,.0000000,.1677806,.1423494,.1207681,.1024498,.0869176,.0737459,.0162839,.0149988,.0000000,.0000000,.0000000,.0000000
2261.98,.0000000,.0000000,.0000000,.2313274,.1962642,.1665089,.1412533,.1198381,.1016771,.0224514,.0206796,.0000000,.0000000,.0000000,.0000000
2262.98,.0000000,.0000000,.0000000,.2313274,.1962642,.1665089,.1412533,.1198381,.1016771,.0224514,.0206796,.0000000,.0000000,.0000000,.0000000
2263.98,.2747057,.0000000,.0000000,.1677805,.1423493,.1207680,.1024502,.0869179,.0737458,.0162839,.0149988,.0000000,.0000000,.0000000,.0000000
2264.98,.1919932,.1628922,.1382147,.1172603,.0994862,.0844033,.0716012,.0607459,.0515400,.0113806,.0104825,.0000000,.0000000,.0000000,.0000000
2265.98,.1920011,.1629053,.1382106,.1172567,.0994822,.0843999,.0715995,.0607444,.0515380,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
2266.98,.1920057,.1629053,.1382096,.1172559,.0994811,.0843989,.0715996,.0607445,.0515374,.0113800,.0104819,.0000000,.0000000,.0000000,.0000000
2267.98,.0000000,.0000000,.2142487,.1817669,.1542133,.1308333,.1109914,.0941642,.0798922,.0176411,.0162489,.0000000,.0000000,.0000000,.0000000
2268.98,.1919987,.1629053,.1382111,.1172572,.0994825,.0844001,.0715999,.0607448,.0515381,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
2269.98,.0000000,.0000000,.2142485,.1817667,.1542138,.1308337,.1109910,.0941639,.0798924,.0176411,.0162489,.0000000,.0000000,.0000000,.0000000
2270.98,.1920002,.1629058,.1382105,.1172567,.0994825,.0844001,.0715994,.0607444,.0515381,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
2271.98,.1920054,.1629056,.1382097,.1172560,.0994809,.0843988,.0715996,.0607445,.0515374,.0113800,.0104819,.0000000,.0000000,.0000000,.0000000
2272.98,.1920025,.1629055,.1382103,.1172565,.0994816,.0843994,.0715998,.0607446,.0515377,.0113801,.0104820,.0000000,.0000000,.0000000,.0000000
2273.98,.0000000,.0000000,.2142486,.1817668,.1542134,.1308334,.1109914,.0941642,.0798922,.0176411,.0162489,.0000000,.0000000,.0000000,.0000000
2274.98,.0000000,.0000000,.2142487,.1817669,.1542137,.1308337,.1109909,.0941638,.0798923,.0176411,.0162489,.0000000,.0000000,.0000000,.0000000
2275.98,.0000000,.0000000,.2142484,.1817666,.1542143,.1308341,.1109905,.0941634,.0798925,.0176411,.0162489,.0000000,.0000000,.0000000,.0000000
2276.98,.0000000,.0000000,.2142487,.1817669,.1542140,.1308338,.1109907,.0941636,.0798924,.0176411,.0162489,.0000000,.0000000,.0000000,.0000000
2277.98,.0000000,.0000000,.2142487,.1817669,.1542139,.1308338,.1109907,.0941636,.0798924,.0176411,.0162489,.0000000,.0000000,.0000000,.0000000
2278.98,.0000000,.0000000,.2142482,.1817665,.1542142,.1308340,.1109908,.0941637,.0798925,.0176411,.0162489,.0000000,.0000000,.0000000,.0000000
2279.98,.0000000,.0000000,.2142482,.1817664,.1542144,.1308342,.1109906,.0941635,.0798926,.0176412,.0162489,.0000000,.0000000,.0000000,.0000000
2280.98,.0000000,.0000000,.2142481,.1817664,.1542146,.1308344,.1109903,.0941633,.0798927,.0176412,.0162490,.0000000,.0000000,.0000000,.0000000
2281.98,.0000000,.2015973,.1710565,.1451229,.1231253,.1044585,.0886149,.0751801,.0637865,.0140848,.0129732,.0000000,.0000000,.0000000,.0000000
2282.98,.1920017,.1628913,.1382130,.1172588,.0994848,.0844021,.0716008,.0607455,.0515393,.0113804,.0104823,.0000000,.0000000,.0000000,.0000000
2283.98,.1920041,.1628936,.1382123,.1172582,.0994838,.0844012,.0716003,.0607451,.0515387,.0113803,.0104822,.0000000,.0000000,.0000000,.0000000
2284.98,.1920010,.1629053,.1382105,.1172567,.0994822,.0843999,.0715997,.0607446,.0515380,.0113801,.0104820,.0000000,.0000000,.0000000,.0000000
2285.98,.1920087,.1629051,.1382093,.1172557,.0994804,.0843984,.0715993,.0607442,.0515371,.0113800,.0104819,.0000000,.0000000,.0000000,.0000000
2286.98,.0000000,.2016178,.1710528,.1451198,.1231201,.1044541,.0886144,.0751798,.0637841,.0140842,.0129727,.0000000,.0000000,.0000000,.0000000
2287.98,.0000000,.2016172,.1710529,.1451199,.1231207,.1044546,.0886140,.0751794,.0637843,.0140843,.0129728,.0000000,.0000000,.0000000,.0000000
2288.98,.0000000,.0000000,.2142489,.1817671,.1542131,.1308331,.1109915,.0941643,.0798920,.0176410,.0162488,.0000000,.0000000,.0000000,.0000000
2289.98,.1920006,.1629058,.1382106,.1172568,.0994820,.0843997,.0715998,.0607447,.0515379,.0113801,.0104820,.0000000,.0000000,.0000000,.0000000
2290.98,.0000000,.2016160,.1710529,.1451199,.1231215,.1044553,.0886135,.0751790,.0637846,.0140843,.0129728,.0000000,.0000000,.0000000,.0000000
2291.98,.0000000,.0000000,.2142489,.1817670,.1542136,.1308336,.1109909,.0941637,.0798922,.0176411,.0162489,.0000000,.0000000,.0000000,.0000000
2292.98,.0000000,.0000000,.2142493,.1817674,.1542137,.1308336,.1109905,.0941634,.0798922,.0176411,.0162489,.0000000,.0000000,.0000000,.0000000
2293.98,.0000000,.0000000,.2142487,.1817668,.1542142,.1308340,.1109904,.0941634,.0798925,.0176411,.0162489,.0000000,.0000000,.0000000,.0000000
2294.98,.1919957,.1629059,.1382116,.1172576,.0994834,.0844009,.0715995,.0607444,.0515385,.0113803,.0104822,.0000000,.0000000,.0000000,.0000000
2295.98,.1919928,.1629062,.1382120,.1172579,.0994839,.0844013,.0715998,.0607447,.0515388,.0113803,.0104822,.0000000,.0000000,.0000000,.0000000
2296.98,.1919971,.1628888,.1382148,.1172603,.0994861,.0844032,.0716011,.0607458,.0515399,.0113806,.0104824,.0000000,.0000000,.0000000,.0000000
2297.98,.1919928,.1628871,.1382161,.1172614,.0994871,.0844041,.0716016,.0607462,.0515404,.0113807,.0104825,.0000000,.0000000,.0000000,.0000000
2298.98,.1919930,.1628872,.1382160,.1172613,.0994873,.0844042,.0716013,.0607460,.0515405,.0113807,.0104826,.0000000,.0000000,.0000000,.0000000
2299.98,.1919917,.1628862,.1382164,.1172617,.0994878,.0844046,.0716014,.0607460,.0515408,.0113808,.0104826,.0000000,.0000000,.0000000,.0000000
2300.98,.1919942,.1628843,.1382165,.1172617,.0994878,.0844047,.0716010,.0607457,.0515408,.0113808,.0104826,.0000000,.0000000,.0000000,.0000000
2301.98,.1919903,.1628852,.1382169,.1172621,.0994884,.0844051,.0716014,.0607460,.0515410,.0113808,.0104827,.0000000,.0000000,.0000000,.0000000
2302.98,.1919887,.1628840,.1382177,.1172628,.0994890,.0844056,.0716014,.0607460,.0515413,.0113809,.0104827,.0000000,.0000000,.0000000,.0000000
2303.98,.1919872,.1628827,.1382179,.1172629,.0994896,.0844061,.0716018,.0607464,.0515416,.0113809,.0104828,.0000000,.0000000,.0000000,.0000000
2304.98,.1919855,.1628815,.1382185,.1172634,.0994902,.0844067,.0716019,.0607465,.0515419,.0113810,.0104828,.0000000,.0000000,.0000000,.0000000
2305.98,.1919857,.1628816,.1382186,.1172635,.0994903,.0844068,.0716015,.0607461,.0515419,.0113810,.0104829,.0000000,.0000000,.0000000,.0000000
2306.98,.1919881,.1628811,.1382182,.1172632,.0994900,.0844065,.0716013,.0607460,.0515418,.0113810,.0104828,.0000000,.0000000,.0000000,.0000000
2307.98,.1919837,.1628800,.1382194,.1172642,.0994909,.0844072,.0716019,.0607465,.0515422,.0113811,.0104829,.0000000,.0000000,.0000000,.0000000
2308.98,.1919786,.1628789,.1382199,.1172646,.0994918,.0844080,.0716035,.0607478,.0515427,.0113812,.0104830,.0000000,.0000000,.0000000,.0000000
2309.98,.1919707,.1629066,.1382159,.1172612,.0994895,.0844061,.0716000,.0607449,.0515415,.0113809,.0104828,.0000000,.0000000,.0000000,.0000000
2310.98,.1919685,.1629059,.1382161,.1172614,.0994904,.0844068,.0716001,.0607449,.0515419,.0113810,.0104828,.0000000,.0000000,.0000000,.0000000
2311.98,.1919586,.1629074,.1382178,.1172629,.0994920,.0844082,.0716007,.0607455,.0515427,.0113812,.0104830,.0000000,.0000000,.0000000,.0000000
2312.98,.1919559,.1629067,.1382181,.1172631,.0994930,.0844091,.0716009,.0607456,.0515432,.0113813,.0104831,.0000000,.0000000,.0000000,.0000000
2313.98,.0000000,.2016054,.1710527,.1451197,.1231288,.1044614,.0886098,.0751758,.0637879,.0140851,.0129735,.0000000,.0000000,.0000000,.0000000
2314.98,.1919912,.1629042,.1382124,.1172583,.0994874,.0844042,.0715968,.0607421,.0515403,.0113807,.0104825,.0000000,.0000000,.0000000,.0000000
2315.98,.1919742,.1629065,.1382147,.1172603,.0994894,.0844060,.0715994,.0607444,.0515414,.0113809,.0104827,.0000000,.0000000,.0000000,.0000000
2316.98,.1919689,.1629063,.1382158,.1172612,.0994906,.0844070,.0715997,.0607446,.0515420,.0113810,.0104829,.0000000,.0000000,.0000000,.0000000
2317.98,.1919625,.1629069,.1382168,.1172620,.0994916,.0844079,.0716005,.0607453,.0515425,.0113812,.0104830,.0000000,.0000000,.0000000,.0000000
2318.98,.0000000,.2016061,.1710527,.1451197,.1231282,.1044610,.0886101,.0751761,.0637876,.0140850,.0129734,.0000000,.0000000,.0000000,.0000000
2319.98,.1919527,.1629069,.1382182,.1172632,.0994940,.0844099,.0716010,.0607457,.0515437,.0113814,.0104832,.0000000,.0000000,.0000000,.0000000
2320.98,.1919825,.1629051,.1382141,.1172597,.0994886,.0844053,.0715976,.0607428,.0515408,.0113808,.0104826,.0000000,.0000000,.0000000,.0000000
2321.98,.0000000,.2016093,.1710524,.1451195,.1231265,.1044595,.0886110,.0751768,.0637868,.0140848,.0129733,.0000000,.0000000,.0000000,.0000000
2322.98,.1919685,.1629060,.1382156,.1172610,.0994904,.0844068,.0716007,.0607454,.0515419,.0113810,.0104828,.0000000,.0000000,.0000000,.0000000
2323.98,.1919625,.1629069,.1382168,.1172620,.0994916,.0844079,.0716005,.0607453,.0515425,.0113811,.0104830,.0000000,.0000000,.0000000,.0000000
2324.98,.1919561,.1629069,.1382177,.1172627,.0994931,.0844091,.0716010,.0607457,.0515432,.0113813,.0104831,.0000000,.0000000,.0000000,.0000000
2325.98,.1919446,.1629080,.1382196,.1172644,.0994955,.0844111,.0716014,.0607461,.0515444,.0113816,.0104834,.0000000,.0000000,.0000000,.0000000
2326.98,.1919557,.1629193,.1381895,.1172388,.0995043,.0844186,.0716071,.0607509,.0515490,.0113826,.0104843,.0000000,.0000000,.0000000,.0000000
2327.98,.1919430,.1629202,.1381884,.1172379,.0995081,.0844219,.0716092,.0607526,.0515509,.0113830,.0104847,.0000000,.0000000,.0000000,.0000000
2328.98,.1919339,.1629235,.1381857,.1172356,.0995113,.0844245,.0716107,.0607539,.0515525,.0113834,.0104850,.0000000,.0000000,.0000000,.0000000
2329.98,.1919044,.1629086,.1382243,.1172683,.0995047,.0844190,.0716053,.0607493,.0515492,.0113826,.0104843,.0000000,.0000000,.0000000,.0000000
2330.98,.1918842,.1629088,.1382270,.1172706,.0995094,.0844229,.0716069,.0607507,.0515515,.0113831,.0104848,.0000000,.0000000,.0000000,.0000000
2331.98,.1918592,.1629081,.1382325,.1172753,.0995143,.0844270,.0716085,.0607520,.0515540,.0113837,.0104853,.0000000,.0000000,.0000000,.0000000
2332.98,.1918204,.1629082,.1382361,.1172784,.0995229,.0844344,.0716138,.0607565,.0515585,.0113847,.0104862,.0000000,.0000000,.0000000,.0000000
2333.98,.1917709,.1629121,.1382416,.1172830,.0995330,.0844429,.0716188,.0607608,.0515637,.0113858,.0104873,.0000000,.0000000,.0000000,.0000000
2334.98,.1917087,.1629114,.1382509,.1172909,.0995451,.0844532,.0716265,.0607673,.0515701,.0113872,.0104886,.0000000,.0000000,.0000000,.0000000
2335.98,.1916317,.1629178,.1382595,.1172983,.0995602,.0844660,.0716349,.0607744,.0515780,.0113890,.0104902,.0000000,.0000000,.0000000,.0000000
2336.98,.1915901,.1629134,.1382631,.1173013,.0995708,.0844750,.0716413,.0607799,.0515836,.0113902,.0104913,.0000000,.0000000,.0000000,.0000000
2337.98,.1915141,.1629142,.1382724,.1173092,.0995871,.0844888,.0716499,.0607872,.0515920,.0113921,.0104930,.0000000,.0000000,.0000000,.0000000
2338.98,.1914901,.1629077,.1382734,.1173101,.0995951,.0844956,.0716541,.0607908,.0515962,.0113930,.0104939,.0000000,.0000000,.0000000,.0000000
2339.98,.1914292,.1629073,.1382804,.1173160,.0996082,.0845067,.0716619,.0607974,.0516031,.0113945,.0104953,.0000000,.0000000,.0000000,.0000000
2340.98,.1914015,.1628987,.1382813,.1173167,.0996178,.0845148,.0716672,.0608018,.0516082,.0113957,.0104963,.0000000,.0000000,.0000000,.0000000
2341.98,.1918859,.1628584,.1381950,.1172435,.0995462,.0844541,.0716135,.0607563,.0515710,.0113874,.0104888,.0000000,.0000000,.0000000,.0000000
2342.98,.1919556,.1628854,.1381904,.1172396,.0995238,.0844351,.0715972,.0607424,.0515592,.0113848,.0104864,.0000000,.0000000,.0000000,.0000000
2343.98,.1918985,.1628807,.1382063,.1172531,.0995322,.0844423,.0716030,.0607474,.0515634,.0113858,.0104872,.0000000,.0000000,.0000000,.0000000
2344.98,.1918464,.1628837,.1382112,.1172572,.0995425,.0844510,.0716104,.0607537,.0515687,.0113869,.0104883,.0000000,.0000000,.0000000,.0000000
2345.98,.1917752,.1628878,.1382226,.1172669,.0995542,.0844609,.0716190,.0607609,.0515748,.0113883,.0104895,.0000000,.0000000,.0000000,.0000000
2346.98,.1916660,.1628884,.1382366,.1172788,.0995762,.0844795,.0716329,.0607727,.0515863,.0113908,.0104919,.0000000,.0000000,.0000000,.0000000
2347.98,.1915425,.1628958,.1382506,.1172906,.0996000,.0844997,.0716482,.0607857,.0515988,.0113936,.0104944,.0000000,.0000000,.0000000,.0000000
2348.98,.1913824,.1628968,.1382726,.1173094,.0996324,.0845272,.0716668,.0608015,.0516156,.0113973,.0104978,.0000000,.0000000,.0000000,.0000000
2349.98,.1903694,.1630491,.1384353,.1174474,.0997763,.0846493,.0717682,.0608876,.0516906,.0114138,.0105131,.0000000,.0000000,.0000000,.0000000
2350.98,.1899583,.1630914,.1385022,.1175041,.0998399,.0847033,.0718116,.0609244,.0517237,.0114212,.0105198,.0000000,.0000000,.0000000,.0000000
2351.98,.1905283,.1629210,.1383905,.1174094,.0997799,.0846521,.0717841,.0609011,.0517018,.0114163,.0105154,.0000000,.0000000,.0000000,.0000000
2352.98,.1920595,.1628621,.1381161,.1171766,.0995459,.0844538,.0715968,.0607421,.0515710,.0113874,.0104888,.0000000,.0000000,.0000000,.0000000
2353.98,.1919472,.1628665,.1381572,.1172114,.0995539,.0844606,.0716028,.0607472,.0515753,.0113884,.0104896,.0000000,.0000000,.0000000,.0000000
2354.98,.1918425,.1628584,.1381770,.1172283,.0995749,.0844784,.0716146,.0607572,.0515861,.0113908,.0104918,.0000000,.0000000,.0000000,.0000000
2355.98,.1918448,.1628481,.1381786,.1172296,.0995764,.0844797,.0716155,.0607579,.0515866,.0113909,.0104919,.0000000,.0000000,.0000000,.0000000
2356.98,.1917589,.1628481,.1381913,.1172403,.0995922,.0844931,.0716271,.0607678,.0515949,.0113927,.0104936,.0000000,.0000000,.0000000,.0000000
2357.98,.1916691,.1628588,.1382021,.1172495,.0996071,.0845057,.0716381,.0607771,.0516028,.0113945,.0104952,.0000000,.0000000,.0000000,.0000000
2358.98,.1915418,.1628466,.1382128,.1172586,.0996389,.0845327,.0716581,.0607941,.0516196,.0113982,.0104986,.0000000,.0000000,.0000000,.0000000
2359.98,.1913214,.1628389,.1382492,.1172894,.0996831,.0845702,.0716832,.0608154,.0516426,.0114032,.0105033,.0000000,.0000000,.0000000,.0000000
2360.98,.1901377,.1630476,.1384436,.1174544,.0998271,.0846920,.0718035,.0609175,.0517320,.0114230,.0105215,.0000000,.0000000,.0000000,.0000000
2361.98,.1907670,.1628489,.1383226,.1173517,.0997740,.0846469,.0717642,.0608841,.0517069,.0114174,.0105164,.0000000,.0000000,.0000000,.0000000
2362.98,.1902532,.1628372,.1383878,.1174071,.0998758,.0847332,.0718383,.0609469,.0517630,.0114298,.0105278,.0000000,.0000000,.0000000,.0000000
2363.98,.1896680,.1628309,.1384399,.1174513,.1000251,.0848602,.0719111,.0610087,.0518221,.0114429,.0105398,.0000000,.0000000,.0000000,.0000000
2364.98,.1887325,.1628246,.1385640,.1175566,.1002082,.0850156,.0720394,.0611176,.0519181,.0114641,.0105594,.0000000,.0000000,.0000000,.0000000
2365.98,.1874333,.1628127,.1387772,.1177374,.1004464,.0852176,.0722013,.0612549,.0520428,.0114916,.0105847,.0000000,.0000000,.0000000,.0000000
2366.98,.1869240,.1601449,.1393730,.1182429,.1009784,.0856689,.0725792,.0615755,.0523195,.0115527,.0106410,.0000000,.0000000,.0000000,.0000000
2367.98,.1857409,.1594857,.1396313,.1184620,.1013280,.0859655,.0728269,.0617857,.0525026,.0115931,.0106782,.0000000,.0000000,.0000000,.0000000
2368.98,.1834384,.1626304,.1392869,.1181698,.1012799,.0859246,.0727813,.0617469,.0524800,.0115881,.0106736,.0000000,.0000000,.0000000,.0000000
2369.98,.1812775,.1634789,.1375594,.1167036,.1024277,.0868983,.0736106,.0624505,.0530780,.0117202,.0107953,.0000000,.0000000,.0000000,.0000000
2370.98,.1923406,.1630100,.1377129,.1168344,.0996556,.0845465,.0716038,.0607479,.0516420,.0114031,.0105032,.0000000,.0000000,.0000000,.0000000
2371.98,.1921717,.1630014,.1379493,.1170350,.0995947,.0844949,.0715528,.0607046,.0516049,.0113949,.0104957,.0000000,.0000000,.0000000,.0000000
2372.98,.1920472,.1629472,.1379371,.1170247,.0996470,.0845393,.0715891,.0607355,.0516312,.0114007,.0105010,.0000000,.0000000,.0000000,.0000000
2373.98,.1920726,.1628872,.1379580,.1170424,.0996429,.0845358,.0715933,.0607391,.0516282,.0114001,.0105004,.0000000,.0000000,.0000000,.0000000
2374.98,.1919673,.1629042,.1379594,.1170436,.0996648,.0845544,.0716090,.0607524,.0516395,.0114026,.0105027,.0000000,.0000000,.0000000,.0000000
2375.98,.1917822,.1628596,.1379746,.1170565,.0997195,.0846008,.0716411,.0607796,.0516685,.0114090,.0105086,.0000000,.0000000,.0000000,.0000000
2376.98,.1908801,.1629652,.1380342,.1171071,.0998983,.0847525,.0717620,.0608822,.0517615,.0114295,.0105275,.0000000,.0000000,.0000000,.0000000
2377.98,.1911470,.1627567,.1379378,.1170253,.0999270,.0847768,.0717853,.0609019,.0517781,.0114332,.0105309,.0000000,.0000000,.0000000,.0000000
2378.98,.1905647,.1628547,.1379461,.1170323,.1000492,.0848804,.0718667,.0609710,.0518433,.0114476,.0105441,.0000000,.0000000,.0000000,.0000000
2379.98,.1903466,.1609561,.1382412,.1172826,.1004531,.0852230,.0721502,.0612115,.0520544,.0114942,.0105871,.0000000,.0000000,.0000000,.0000000
2380.98,.1898769,.1632079,.1359858,.1153686,.1010654,.0857424,.0725832,.0615788,.0523742,.0115648,.0106521,.0000000,.0000000,.0000000,.0000000
2381.98,.1880277,.1634198,.1358661,.1152668,.1015427,.0861473,.0729190,.0618637,.0526240,.0116199,.0107029,.0000000,.0000000,.0000000,.0000000
2382.98,.1850183,.1620011,.1384166,.1174312,.1014758,.0860904,.0728536,.0618082,.0525945,.0116134,.0106969,.0000000,.0000000,.0000000,.0000000
2383.98,.1818307,.1616721,.1386820,.1176563,.1022564,.0867525,.0733950,.0622675,.0530036,.0117038,.0107801,.0000000,.0000000,.0000000,.0000000
2384.98,.1764386,.1613160,.1394075,.1182716,.1033904,.0877144,.0741879,.0629401,.0535977,.0118349,.0109009,.0000000,.0000000,.0000000,.0000000
2385.98,.1689986,.1604350,.1403557,.1190756,.1050570,.0891280,.0754005,.0639689,.0544733,.0120283,.0110790,.0000000,.0000000,.0000000,.0000000
2386.98,.1618714,.1597636,.1409609,.1195883,.1067900,.0905980,.0765828,.0649718,.0553809,.0122287,.0112636,.0000000,.0000000,.0000000,.0000000
2387.98,.1530292,.1577258,.1424459,.1208476,.1088878,.0923776,.0780464,.0662134,.0564714,.0124695,.0114854,.0000000,.0000000,.0000000,.0000000
2388.98,.1404101,.1555613,.1438872,.1220683,.1119943,.0950122,.0802336,.0680688,.0581131,.0128320,.0118193,.0000000,.0000000,.0000000,.0000000
2389.98,.1324318,.1512310,.1442523,.1223742,.1149735,.0975387,.0823410,.0698566,.0596834,.0131787,.0121387,.0000000,.0000000,.0000000,.0000000
2390.98,.1285728,.1460255,.1438969,.1220669,.1174808,.0996646,.0840688,.0713221,.0610180,.0134734,.0124101,.0000000,.0000000,.0000000,.0000000
2391.98,.1200753,.1422648,.1435450,.1217575,.1207834,.1024647,.0864018,.0733011,.0627768,.0138618,.0127678,.0000000,.0000000,.0000000,.0000000
2392.98,.1976030,.1662437,.1282594,.1088068,.1020913,.0866075,.0729408,.0618808,.0530592,.0117160,.0107914,.0000000,.0000000,.0000000,.0000000
2393.98,.1966058,.1657676,.1290431,.1094726,.1020725,.0865896,.0729445,.0618838,.0530970,.0117244,.0107991,.0000000,.0000000,.0000000,.0000000
2394.98,.1956297,.1646909,.1290265,.1094576,.1025535,.0869964,.0733770,.0622509,.0533758,.0117859,.0108558,.0000000,.0000000,.0000000,.0000000
2395.98,.1940560,.1636728,.1278735,.1084759,.1034168,.0877271,.0746878,.0633643,.0538731,.0118958,.0109570,.0000000,.0000000,.0000000,.0000000
2396.98,.1902915,.1619923,.1278743,.1084731,.1047786,.0888805,.0757000,.0642231,.0546179,.0120602,.0111085,.0000000,.0000000,.0000000,.0000000
